gene,t_stat,p_value,fdr,cohens_d,mean_ad,mean_control,abs_t_stat,abs_effect_size,mi_score,xgb_gain,elastic_net_coef,mrmr_score,stability_freq,vote_score,vote_count,quality_score
LSS,13.590794723692174,1.3161985882188248e-36,1.3449741290519546e-35,1.0480704973948096,0.3628693072473544,-0.57148755008991,13.590794723692174,1.0480704973948096,0.15437640020312382,0.0,0.0,0.0,0.0,0.0,0,0.3844088494509348
ANKZF1,13.503335714040675,5.078575258282774e-36,4.950123012980504e-35,1.0541198514790182,0.36452643491599956,-0.5740973818189211,13.503335714040675,1.0541198514790182,0.11815739703496875,0.0,0.0,0.0,0.0,0.0,0,0.384353518713923
ACTR2,-13.731414542878122,1.4468160801250861e-37,1.5713461692849277e-36,-1.0369968940526901,-0.35982041914833224,0.5666858169165339,13.731414542878122,1.0369968940526901,0.14110763686621963,0.0,0.0,0.0,0.0,0.0,0,0.3843447937588238
CNR1,-14.031357660611217,1.5866616008236536e-39,1.9845199796768026e-38,-1.0144052635004819,-0.3535383138022255,0.5567920482181412,14.031357660611217,1.0144052635004819,0.11509141053887184,1.6387591361999512,0.0,0.0,0.0,0.0,0,0.38432497374259245
AP1S1,-13.890149551374908,1.2690587743944853e-38,1.5002917099116868e-37,-1.024862277486026,-0.35645645845988827,0.561387871860171,13.890149551374908,1.024862277486026,0.12840603762768343,1.4227713346481323,0.0,0.0,0.0,0.0,0,0.38431400326314125
IMPAD1,-13.651119590531527,4.967029806487935e-37,5.202090713384688e-36,-1.0426049486797795,-0.3613669781451024,0.5691215126187662,13.651119590531527,1.0426049486797795,0.11957153391079123,0.0,0.0,0.0,0.0,0.0,0,0.3843001540243035
ABL1,13.54415626760147,2.6020674213288764e-36,2.5919396140003504e-35,1.0502119686095683,0.3634566119508062,-0.5724125038389034,13.54415626760147,1.0502119686095683,0.1281289730621029,0.0,0.0,0.0,0.0,0.0,0,0.38425617605950224
PPIH,-13.905426985591124,9.69330521923046e-39,1.1559005901211378e-37,-1.0222892612475716,-0.3557400829125636,0.5602596427751898,13.905426985591124,1.0222892612475716,0.1212862021292469,2.633009910583496,0.0,0.0,0.0,0.0,0,0.3841514459094405
SLC2A1,13.893987910309782,1.141811946527059e-38,1.353494660129047e-37,1.0228840062218625,0.3559057668383064,-0.5605205805258306,13.893987910309782,1.0228840062218625,0.12762755464687503,0.0,0.0,0.0,0.0,0.0,0,0.38412189372853844
ELOVL4,-14.31090335542062,3.687239508297006e-41,5.161618167224743e-40,-0.9914289160326142,-0.34706393052657436,0.54659545852966,14.31090335542062,0.9914289160326142,0.12856977301797223,0.0,0.0,0.0,0.0,0.0,0,0.38408830894571255
COX5A,-13.630309365983717,6.2130645551996755e-37,6.466381368659849e-36,-1.041230606590913,-0.3609884435356225,0.5685253535822373,13.630309365983717,1.041230606590913,0.10285840813481051,0.0,0.0,0.0,0.0,0.0,0,0.38396740327623513
IMP3,-13.920128139351815,7.343286471941668e-39,8.830523165837325e-38,-1.0190244416054224,-0.354829543425993,0.5588256223991208,13.920128139351815,1.0190244416054224,0.1198828080934875,0.44512057304382324,0.0,0.0,0.0,0.0,0,0.38390542150607687
SLC1A1,-13.772186427095997,6.255278039736316e-38,7.007175097037954e-37,-1.027261528903589,-0.35712348258405063,0.5624383767525802,13.772186427095997,1.027261528903589,0.10557838065556169,0.0,0.0,0.0,0.0,0.0,0,0.38358515151474926
SRPRB,-13.670666678405475,2.665646294231265e-37,2.854701251365049e-36,-1.0315413884644762,-0.35831101181695113,0.5643086318510823,13.670666678405475,1.0315413884644762,0.12920308507874556,3.200420379638672,0.0,0.0,0.0,0.0,0,0.38320948322382564
PTGES2,-13.767375419730957,6.059625233301159e-38,6.795631399278524e-37,-1.0241651798250975,-0.3562624800685876,0.5610823727909476,13.767375419730957,1.0241651798250975,0.1430976361552776,0.28785252571105957,0.0,0.0,0.0,0.0,0,0.3831926282241749
ZNF395,13.489430924737322,4.3041014643898846e-36,4.21996431395633e-35,1.0443648270339456,0.361851251552547,-0.5698842010514019,13.489430924737322,1.0443648270339456,0.0979644942256106,0.0,0.0,0.0,0.0,0.0,0,0.3831275071045558
A4GALT,13.594572215408508,7.914424079678697e-37,8.202893742395959e-36,1.034653545393752,0.359172665071154,-0.5656656606695512,13.594572215408508,1.034653545393752,0.11071640310009734,4.596263408660889,0.0,0.0,0.0,0.0,0,0.3829170158881464
ELF4,13.542434230998563,1.7555476616912228e-36,1.778895554450771e-35,1.0382564995755743,0.36016823258654346,-0.5672335927843807,13.542434230998563,1.0382564995755743,0.13376041674286587,0.0,0.0,0.0,0.0,0.0,0,0.38288365387995854
SIDT1,-14.009763913284566,1.6332117521832215e-39,2.040186044873684e-38,-1.0032169543439562,-0.3503963620294714,0.5518437478652309,14.009763913284566,1.0032169543439562,0.13779798905395224,1.4504079818725586,0.0,0.0,0.0,0.0,0,0.3828708997862815
EHBP1,-13.70967344822153,1.3048028460486486e-37,1.4264224760582215e-36,-1.0248987403426115,-0.35646660264390745,0.5614038480663619,13.70967344822153,1.0248987403426115,0.1466063175110679,0.0,0.0,0.0,0.0,0.0,0,0.38278612870610407
AP2M1,-13.694276888934887,1.643697575415039e-37,1.7774372156248652e-36,-1.0259353418203605,-0.356754900716488,0.5618578924176071,13.694276888934887,1.0259353418203605,0.14573200603037395,0.36973920464515686,0.0,0.0,0.0,0.0,0,0.3827731685822363
NGRN,-13.62753586863035,4.557903346557023e-37,4.788677189682699e-36,-1.0308594184675073,-0.3581219860697371,0.5640109327648838,13.62753586863035,1.0308594184675073,0.1265743866830038,0.0,0.0,0.0,0.0,0.0,0,0.38276589841275954
HEPH,13.484505104948518,3.9283787248637945e-36,3.8705970437182165e-35,1.0398991292805393,0.36062142165933103,-0.5679473260976275,13.484505104948518,1.0398991292805393,0.09799678541617918,2.1968421936035156,0.0,0.0,0.0,0.0,0,0.3825784783403764
ITGB8,13.707578470290136,1.2203760148073237e-37,1.3385245059111975e-36,1.0218177465763056,0.35560868749192737,-0.56005270643328,13.707578470290136,1.0218177465763056,0.1328019366661779,5.003644943237305,0.0,0.0,0.0,0.0,0,0.38241840516179026
CLDN5,13.608420222037958,5.4136499136014844e-37,5.652054371093767e-36,1.0285424054701304,0.3574791993847296,-0.5629985997278656,13.608420222037958,1.0285424054701304,0.09612170070810011,0.0,0.0,0.0,0.0,0.0,0,0.38234046378329545
SLC43A3,13.641668189613867,3.227444462584424e-37,3.4269279979845896e-36,1.025790646123711,0.3567146686787193,-0.5617945304626525,13.641668189613867,1.025790646123711,0.15295356242083735,0.0,0.0,0.0,0.0,0.0,0,0.382310152071065
MPP1,-14.205250798656781,1.2014536368560904e-40,1.6382115777951692e-39,-0.9832342022736755,-0.34473398521936754,0.5429259976277141,14.205250798656781,0.9832342022736755,0.1375240786360068,2.380580186843872,0.0,0.0,0.0,0.0,0,0.38226069409087915
CHSY1,13.140031778602706,6.998671854058874e-34,5.744551297315923e-33,1.0619459342335558,0.3666614279663084,-0.5774598098981589,13.140031778602706,1.0619459342335558,0.0,0.0,0.0,0.0,0.0,0.0,0,0.38215841128706546
TAL1,13.838404117333365,1.6231280875061675e-38,1.901460263075007e-37,1.0094928808969499,0.35216130784136074,-0.5546233837780316,13.838404117333365,1.0094928808969499,0.09898416072545424,1.8581445217132568,0.0,0.0,0.0,0.0,0,0.38212909062511125
TEAD1,13.673203732280108,1.8417045193051742e-37,1.9851028949443784e-36,1.0207956575305837,0.35532374095623714,-0.5596039404606932,13.673203732280108,1.0207956575305837,0.13598865213480593,1.375426173210144,0.0,0.0,0.0,0.0,0,0.3820105176498295
GLMN,-13.765760824917987,4.4902874620597704e-38,5.087123627561699e-37,-1.0130226233305961,-0.3531511390550421,0.5561822817173488,13.765760824917987,1.0130226233305961,0.11084203389028491,0.999752402305603,0.0,0.0,0.0,0.0,0,0.3819133488380325
SERPING1,13.437359216940363,6.636844104171531e-36,6.425057323349763e-35,1.037464802480292,0.35994965235021126,-0.5668893479522471,13.437359216940363,1.037464802480292,0.13009637277465025,0.0,0.0,0.0,0.0,0.0,0,0.38190177755561316
AMPH,-14.15069724810322,2.2669855810477848e-40,3.041234285542734e-39,-0.9835466729081861,-0.3448230282546037,0.5430662326518497,14.15069724810322,0.9835466729081861,0.10642715596176422,0.0,0.0,0.0,0.0,0.0,0,0.38183309326043413
STK24,-13.407097402047752,1.0226690173312913e-35,9.71195001140211e-35,-1.038708359989922,-0.36029294128242983,0.5674299981172777,13.407097402047752,1.038708359989922,0.11435880888934169,1.790647268295288,0.0,0.0,0.0,0.0,0,0.3817861361368912
RNF11,-13.291718983930974,5.544325310749898e-35,4.980910074400966e-34,-1.044751735924982,-0.36195765129932184,0.5700517713842939,13.291718983930974,1.044751735924982,0.15116174541828586,4.678445816040039,0.0,0.0,0.0,0.0,0,0.3814931256003352
DPP8,-13.666102675258452,1.7451650194033883e-37,1.8851181881672314e-36,-1.0159358277558255,-0.3539665477999256,0.5574664794619022,13.666102675258452,1.0159358277558255,0.10018792547632582,0.0,0.0,0.0,0.0,0.0,0,0.3813982582633547
VSIG4,13.260542540989823,8.661623755802405e-35,7.670955342206193e-34,1.0461214235144212,0.36233411870016985,-0.5706446747473058,13.260542540989823,1.0461214235144212,0.15195784973286997,2.0473744869232178,0.0,0.0,0.0,0.0,0,0.3813840460116684
MS4A6A,13.494373486199738,2.188709903385591e-36,2.197737781256699e-35,1.0262802691980606,0.3568507925807756,-0.5620089137509089,13.494373486199738,1.0262802691980606,0.14939763292647346,2.0864250659942627,0.0,0.0,0.0,0.0,0,0.3811154160441472
CBFB,13.319117843240523,3.125017693117634e-35,2.8589185696615126e-34,1.0383633773189538,0.3601977327173837,-0.5672800529207581,13.319117843240523,1.0383633773189538,0.13300478706066543,0.0,0.0,0.0,0.0,0.0,0,0.38100011671215545
INHBB,13.4103335334035,7.604280273705402e-36,7.304939500659635e-35,1.031244115675645,0.35822862423883767,-0.5641788785921811,13.4103335334035,1.031244115675645,0.0943691381978391,3.169245719909668,0.0,0.0,0.0,0.0,0,0.38096581667422336
BCAR3,13.59069966855934,4.820619589320449e-37,5.059369518507614e-36,1.0175818700074464,0.3544266651558044,-0.5581911242175074,13.59069966855934,1.0175818700074464,0.11196164148043874,0.0,0.0,0.0,0.0,0.0,0,0.3809451389660483
RARRES2,13.816870665058763,1.6914753945136077e-38,1.979204679090307e-37,0.999944973429458,0.34947365529261837,-0.5503905651298328,13.816870665058763,0.999944973429458,0.1091932330736789,0.0,0.0,0.0,0.0,0.0,0,0.38086184560656783
RNASE4,13.562080353060303,6.980135700375574e-37,7.25715983598423e-36,1.0176832578587127,0.35445499161489585,-0.558235735923112,13.562080353060303,1.0176832578587127,0.10030605456580677,1.7937853336334229,0.0,0.0,0.0,0.0,0,0.3807137124815799
GSN,13.599715678797637,3.879469985865484e-37,4.1017997806062924e-36,1.014201873653634,0.3534813789647991,-0.556702380808672,13.599715678797637,1.014201873653634,0.08603517128085758,0.0,0.0,0.0,0.0,0.0,0,0.38063777302566504
CDH12,-13.88053454393867,6.597154462729566e-39,7.9524394556164e-38,-0.9927613012588957,-0.34744172492920444,0.5471904518048786,13.88053454393867,0.9927613012588957,0.11718251587043471,0.0,0.0,0.0,0.0,0.0,0,0.38058634944900305
PTTG1IP,13.473215426867595,2.5893049564256217e-36,2.581803473534878e-35,1.023082614350725,0.3559610822087665,-0.560607697415901,13.473215426867595,1.023082614350725,0.1268995533057975,1.7383136749267578,0.0,0.0,0.0,0.0,0,0.38057262043522877
ZHX3,13.736596908473228,4.983494954765323e-38,5.620368716781095e-37,1.0029108293466766,0.3503101079718698,-0.5517079052379271,13.736596908473228,1.0029108293466766,0.114432360572992,2.781118392944336,0.0,0.0,0.0,0.0,0,0.38051728440983634
HSD11B2,13.436241655093806,4.432159242366074e-36,4.3412543079544443e-35,1.0250144566218111,0.35649879416756314,-0.5614545469119826,13.436241655093806,1.0250144566218111,0.13022192224591178,0.0,0.0,0.0,0.0,0.0,0,0.3804781784139175
MTHFD1,-13.76044746555989,3.432656967232273e-38,3.9380861137868184e-37,-0.9999518623869396,-0.34947559982774123,0.5503936276032686,13.76044746555989,0.9999518623869396,0.13505420882036456,3.8695907592773438,0.0,0.0,0.0,0.0,0,0.3803836657790106
PFKFB3,13.68966276951662,9.384481107032717e-38,1.0361339151470525e-36,1.0044509338111123,0.350743894404115,-0.5523910810824378,13.68966276951662,1.0044509338111123,0.14587041028763403,3.046549081802368,0.0,0.0,0.0,0.0,0,0.38029379770151617
MAP3K3,13.33725368743965,1.8979281972918914e-35,1.7703945174925577e-34,1.0305789194826835,0.3580442164728755,-0.5638884524241785,13.33725368743965,1.0305789194826835,0.11015096367036348,0.0,0.0,0.0,0.0,0.0,0,0.38026990723775156
WIPI2,-13.333078221255123,2.002352511418745e-35,1.8625797219450602e-34,-1.0305825820628767,-0.3580452320222194,0.5638900518259217,13.333078221255123,1.0305825820628767,0.11992435817911296,1.0693721771240234,0.0,0.0,0.0,0.0,0,0.3802348787573786
TCEAL2,-13.677420591948557,1.0845754008917266e-37,1.1921968145705202e-36,-1.0040607758095605,-0.350634038893258,0.5522180682221329,13.677420591948557,1.0040607758095605,0.12477486269081761,2.0513083934783936,0.0,0.0,0.0,0.0,0,0.38014556273753464
TRAF3IP2,13.253077422813874,6.610922915154485e-35,5.896659661854952e-34,1.0356355629951597,0.3594442256604433,-0.5660933449425812,13.253077422813874,1.0356355629951597,0.140814035817042,1.4469660520553589,0.0,0.0,0.0,0.0,0,0.38012969065448243
RP2,13.32833631441361,2.082706387532387e-35,1.9337202282754188e-34,1.029951937476088,0.3578703365496665,-0.563614606691459,13.32833631441361,1.029951937476088,0.14666380467571338,3.2555789947509766,0.0,0.0,0.0,0.0,0,0.38012299718744164
INPP4A,-13.734010578996301,4.713380034549339e-38,5.329246384223021e-37,-0.9993292796056052,-0.3492998331523102,0.550116810400156,13.734010578996301,0.9993292796056052,0.12689050301452198,0.0,0.0,0.0,0.0,0.0,0,0.38008853667204934
GPR176,-13.5178211756818,1.131179729486485e-36,1.1591688788505757e-35,-1.0149412113077219,-0.3536883091699492,0.5570282778565081,13.5178211756818,1.0149412113077219,0.11119879509855557,0.0,0.0,0.0,0.0,0.0,0,0.38002656539092694
TUB,-13.580239932340099,4.419411789541387e-37,4.648066287820083e-36,-1.0101697805486254,-0.35235128536641813,0.5549225818314318,13.580239932340099,1.0101697805486254,0.12811419981704741,2.1483688354492188,0.0,0.0,0.0,0.0,0,0.38001448250343195
ABHD4,13.255261091376072,6.137929728818851e-35,5.489487152629117e-34,1.034285716174864,0.3590709075814,-0.565505401487087,13.255261091376072,1.034285716174864,0.1318260009154264,1.2844276428222656,0.0,0.0,0.0,0.0,0,0.37999491142893194
IDH3B,-13.537804377479482,8.194466608521375e-37,8.466767207003295e-36,-1.0127343232643506,-0.3530703683851248,0.5560550749479988,13.537804377479482,1.0127343232643506,0.09038734606154963,1.1042097806930542,0.0,0.0,0.0,0.0,0,0.3799455390124793
UQCRQ,-13.279646388611956,4.135446744217691e-35,3.7591888847028026e-34,-1.0318326991644453,-0.35839173306314054,0.5644357607823687,13.279646388611956,1.0318326991644453,0.1036492774391391,0.0,0.0,0.0,0.0,0.0,0,0.3799232979550323
CIRBP,-13.75467514049572,3.389205664207888e-38,3.892711361847978e-37,-0.9963124332758511,-0.34844722725362365,0.5487740303785279,13.75467514049572,0.9963124332758511,0.13060686223711993,0.0,0.0,0.0,0.0,0.0,0,0.3799212989812317
POLR3C,-13.652200129101285,1.4868967533572807e-37,1.613121358180328e-36,-1.0039160640693336,-0.35059328657753086,0.552153886874717,13.652200129101285,1.0039160640693336,0.10750158817953825,2.4252376556396484,0.0,0.0,0.0,0.0,0,0.37991503621970435
ITGA7,13.479331046151643,1.9598437244750463e-36,1.9758788094934784e-35,1.016785914407013,0.3542042272217759,-0.5578408038475353,13.479331046151643,1.016785914407013,0.12016138588636038,3.7482070922851562,0.0,0.0,0.0,0.0,0,0.37990935410971904
CFH,13.474295093849586,2.1104572533648065e-36,2.1234348634913442e-35,1.0170921511835522,0.3542898204408171,-0.557975605711674,13.474295093849586,1.0170921511835522,0.1175519901115718,1.9801220893859863,0.0,0.0,0.0,0.0,0,0.3799013876099211
LMNA,13.490192799444065,1.6073328391147174e-36,1.632023302869175e-35,1.0148743499220656,0.35366959927242286,-0.5569988113976779,13.490192799444065,1.0148743499220656,0.11525387897523576,0.0,0.0,0.0,0.0,0.0,0,0.3797844409618276
SDCCAG3,13.402205636848477,5.790991496149208e-36,5.622557015862378e-35,1.0198239909967097,0.35505269377796245,-0.5591770647652848,13.402205636848477,1.0198239909967097,0.11757735484139986,1.599463939666748,0.0,0.0,0.0,0.0,0,0.3795997212736576
RTF1,-13.675758409547889,9.762750126811264e-38,1.0755188633079826e-36,-0.9991566494377239,-0.3492510852712227,0.5500400367337775,13.675758409547889,0.9991566494377239,0.13012950492391906,0.0,0.0,0.0,0.0,0.0,0,0.37957444136757085
EBP,-13.602724490519595,2.8000228016777274e-37,2.9889869073310584e-36,-1.0041374282702986,-0.3506556236331049,0.5522520623071936,13.602724490519595,1.0041374282702986,0.1097261078919074,0.0,0.0,0.0,0.0,0.0,0,0.3795201926157513
