mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,kernel_rank,c_rank,degree_rank,gamma_rank
0.007569138209025065,0.0005372733662183688,0.003367710113525391,0.00022243420514557826,2.0,0.01,rbf,,"{'C': 2, 'gamma': 0.01, 'kernel': 'rbf'}",0.9269327164064007,0.9375361480624639,0.9362068965517242,0.936015325670498,0.9214424951267056,0.9300173510699826,0.9402352033930982,0.9404214559386973,0.9379310344827586,0.9233918128654972,0.919992288413341,0.9396568343936765,0.9233716475095786,0.9478927203065135,0.9333333333333335,0.9329584842349512,0.008047331430372512,11,0,2.0,3.0,0.01
0.007028547922770182,0.0010676377649358857,0.0034816741943359377,0.0003183359677901169,5.0,0.0005,rbf,,"{'C': 5, 'gamma': 0.0005, 'kernel': 'rbf'}",0.9236552920763447,0.9410063620589937,0.9231800766283524,0.9446360153256705,0.9249512670565302,0.9267399267399268,0.9338731443994602,0.9388888888888889,0.9591954022988506,0.9085769980506823,0.923076923076923,0.946597262386736,0.9273946360153257,0.94272030651341,0.9284600389863548,0.9328635027001633,0.012206382273944546,12,0,5.0,3.0,0.0005
0.007256571451822917,0.0012198616472413383,0.0035731951395670575,0.0003640800024909898,2.0,0.001,rbf,,"{'C': 2, 'gamma': 0.001, 'kernel': 'rbf'}",0.9234625024098708,0.940427993059572,0.9220306513409963,0.946360153256705,0.9249512670565302,0.9251976094081357,0.9340659340659341,0.9386973180076628,0.9601532567049809,0.9074074074074074,0.923269712743397,0.9479467900520532,0.9279693486590038,0.942911877394636,0.9276803118908382,0.9328354755638482,0.012821922078893893,13,0,2.0,3.0,0.001
0.007078774770100911,0.0010612287111626075,0.003270228703816732,0.00030860102046807036,5.0,0.005,rbf,,"{'C': 5, 'gamma': 0.005, 'kernel': 'rbf'}",0.9275110854058222,0.9359938307306729,0.9344827586206896,0.9367816091954023,0.9185185185185185,0.926354347406979,0.9354154617312513,0.9371647509578545,0.9400383141762453,0.9224171539961015,0.9197994987468672,0.9408135723925198,0.9295019157088124,0.9454022988505748,0.9315789473684211,0.9321182709204489,0.007685045689205809,14,0,5.0,3.0,0.005
0.007206535339355469,0.0012832417893198567,0.0037284215291341146,0.00044455937570040614,0.25,0.005,rbf,,"{'C': 0.25, 'gamma': 0.005, 'kernel': 'rbf'}",0.923269712743397,0.9402352033930982,0.9203065134099617,0.9457854406130268,0.9253411306042885,0.9203778677462888,0.935801041064199,0.9365900383141762,0.9613026819923373,0.9050682261208577,0.9230769230769231,0.9458261037208405,0.9275862068965517,0.94272030651341,0.9282651072124757,0.932103500228122,0.01338827521815961,15,0,0.25,3.0,0.005
0.007181708017985026,0.0012530733251725954,0.003644434611002604,0.0004540332970542993,0.25,0.01,rbf,,"{'C': 0.25, 'gamma': 0.01, 'kernel': 'rbf'}",0.9265471370734528,0.9396568343936765,0.9220306513409962,0.9423371647509579,0.9257309941520467,0.9246192404087141,0.9377289377289378,0.9365900383141762,0.9568965517241379,0.9064327485380117,0.9207634470792365,0.9433198380566802,0.9247126436781609,0.94272030651341,0.9307992202729045,0.9320590502683667,0.011943233879709497,16,0,0.25,3.0,0.01
0.007485882441202799,0.00014685938010361953,0.0034247398376464843,5.820401263406884e-05,10.0,0.001,rbf,,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.9221129747445537,0.9354154617312512,0.9287356321839081,0.9448275862068966,0.917933723196881,0.9304029304029304,0.9290534027376133,0.9415708812260536,0.9526819923371647,0.9120857699805068,0.9197994987468672,0.9487179487179488,0.9270114942528735,0.9417624521072797,0.9249512670565302,0.9318042010419507,0.011568002802200082,17,0,10.0,3.0,0.001
0.00787509282430013,0.0014249114145058817,0.003909063339233398,0.00042735827412271744,0.5,0.002,rbf,,"{'C': 0.5, 'gamma': 0.002, 'kernel': 'rbf'}",0.9223057644110276,0.9400424137266242,0.9199233716475096,0.946360153256705,0.9249512670565302,0.9209562367457105,0.9348370927318296,0.936015325670498,0.960344827586207,0.9052631578947368,0.9240408714092925,0.9438982070561018,0.9279693486590038,0.9411877394636015,0.9251461988304094,0.9315494650763857,0.013100464270605417,18,0,0.5,3.0,0.002
0.007463137308756511,0.0003458766045907824,0.0033899466196695965,0.00018198423906642188,20.0,0.0005,rbf,,"{'C': 20, 'gamma': 0.0005, 'kernel': 'rbf'}",0.9207634470792365,0.9356082513977251,0.928544061302682,0.9436781609195403,0.9161793372319688,0.9294389820705611,0.9282822440717178,0.9404214559386974,0.9530651340996168,0.9118908382066276,0.9199922884133411,0.9492963177173702,0.9268199233716475,0.9415708812260536,0.9233918128654971,0.9312628757274856,0.011846374798271803,19,0,20.0,3.0,0.0005
0.006725104649861654,0.001353581011603081,0.00301820437113444,0.00036996964586008844,5.0,0.01,rbf,,"{'C': 5, 'gamma': 0.01, 'kernel': 'rbf'}",0.9240408714092925,0.9286678234046656,0.9379310344827586,0.9335249042145595,0.9216374269005847,0.9307885097358781,0.9400424137266242,0.9346743295019156,0.9325670498084292,0.9261208576998051,0.9196067090803933,0.9410063620589937,0.9206896551724137,0.9442528735632184,0.9307992202729045,0.9310900027354959,0.0074355365318847025,20,0,5.0,3.0,0.01
0.00778663953145345,0.0014148689008062275,0.003869136174519857,0.00043602926537718507,1.0,0.001,rbf,,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.9219201850780798,0.9385000963948332,0.9204980842911877,0.9465517241379311,0.9245614035087719,0.9201850780798149,0.9329091960670909,0.935823754789272,0.9584291187739464,0.9050682261208578,0.9238480817428186,0.9429342587237325,0.9279693486590039,0.9409961685823756,0.9247563352826511,0.9309967373488245,0.0127610184691647,21,0,1.0,3.0,0.001
0.006522242228190104,0.0013456025849401595,0.0030801932017008463,0.00038207932745909224,10.0,0.002,rbf,,"{'C': 10, 'gamma': 0.002, 'kernel': 'rbf'}",0.9259687680740312,0.9356082513977251,0.9316091954022988,0.9381226053639846,0.9155945419103314,0.926354347406979,0.9290534027376133,0.9385057471264368,0.9450191570881226,0.9138401559454192,0.9194139194139195,0.9444765760555234,0.9296934865900383,0.9413793103448277,0.9270955165692008,0.9307823320950968,0.009478084722989152,22,0,10.0,3.0,0.002
0.007880385716756184,0.0010507942627200426,0.0037583827972412108,0.0002926959964587278,2.0,0.0005,rbf,,"{'C': 2, 'gamma': 0.0005, 'kernel': 'rbf'}",0.9219201850780798,0.9373433583959899,0.9206896551724137,0.9465517241379311,0.9231968810916179,0.9209562367457105,0.9325236167341431,0.935823754789272,0.9580459770114943,0.9048732943469786,0.923269712743397,0.9417775207248892,0.9279693486590039,0.9411877394636016,0.924561403508772,0.9307126939068863,0.012652774617392726,23,0,2.0,3.0,0.0005
0.007584190368652344,0.0009305424213218172,0.0032489935557047525,0.0002638704194277899,10.0,0.005,rbf,,"{'C': 10, 'gamma': 0.005, 'kernel': 'rbf'}",0.9244264507422403,0.9286678234046655,0.9369731800766284,0.936015325670498,0.9226120857699804,0.9273182957393483,0.9373433583959899,0.9325670498084291,0.9354406130268199,0.9239766081871345,0.9188355504144977,0.9383073067283593,0.924712643678161,0.9444444444444444,0.9282651072124756,0.9306603895533115,0.006988276130663232,24,0,10.0,3.0,0.005
0.008008893330891926,0.0013787219338725187,0.004028940200805664,0.00042396104359948377,0.25,0.002,rbf,,"{'C': 0.25, 'gamma': 0.002, 'kernel': 'rbf'}",0.9234625024098709,0.93734335839599,0.9189655172413793,0.945977011494253,0.9228070175438596,0.9178716020821284,0.9350298823983035,0.9340996168582376,0.9609195402298851,0.9021442495126706,0.9230769230769231,0.9408135723925198,0.9287356321839081,0.9413793103448276,0.9269005847953217,0.9306350880640052,0.013530456750824418,25,0,0.25,3.0,0.002
0.006828578313191732,0.0013999991771608223,0.003239568074544271,0.00040015341193770605,2.0,scale,rbf,,"{'C': 2, 'gamma': 'scale', 'kernel': 'rbf'}",0.9246192404087141,0.9354154617312512,0.9312260536398467,0.9373563218390805,0.92046783625731,0.9236552920763448,0.9402352033930982,0.9406130268199234,0.9344827586206896,0.9181286549707601,0.9219201850780798,0.9356082513977252,0.9095785440613027,0.9461685823754791,0.939766081871345,0.9306160996360634,0.009960967530157173,26,0,2.0,3.0,0.00075
0.007241058349609375,0.00016669777850304718,0.0027376810709635415,8.077503547773662e-05,1.0,scale,poly,3.0,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9172932330827068,0.9319452477347214,0.9235632183908046,0.9471264367816092,0.9263157894736842,0.9221129747445537,0.9327164064006169,0.9409961685823754,0.9490421455938698,0.9130604288499025,0.9251976094081358,0.9305957200694043,0.9362068965517242,0.9417624521072797,0.9165692007797271,0.9303002619034078,0.010748491806286814,27,1,1.0,3.0,0.00075
0.008870299657185872,0.0012087358452886748,0.004417260487874349,0.00039611484548525286,0.5,0.001,rbf,,"{'C': 0.5, 'gamma': 0.001, 'kernel': 'rbf'}",0.9224985540775015,0.9369577790630422,0.9185823754789273,0.946360153256705,0.9224171539961014,0.918642760748024,0.9340659340659341,0.9333333333333333,0.9595785440613027,0.9021442495126705,0.9226913437439753,0.9400424137266242,0.9291187739463602,0.9408045977011494,0.9265107212475634,0.9302499125306143,0.013293312251589246,28,0,0.5,3.0,0.001
0.006855694452921549,0.001246757996624179,0.003311713536580404,0.00036402060828556726,1.0,scale,rbf,,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",0.9234625024098708,0.9383073067283595,0.9310344827586208,0.9369731800766284,0.9194931773879143,0.9253903990746096,0.9410063620589937,0.9371647509578543,0.9348659003831419,0.9146198830409358,0.9180643917486023,0.9383073067283594,0.907088122605364,0.9486590038314177,0.9382066276803119,0.9301762264980659,0.01118705067921112,29,0,1.0,3.0,0.00075
0.009136072794596354,0.0008198256230276804,0.004387648900349935,0.00015531035614487794,1.0,0.0005,rbf,,"{'C': 1, 'gamma': 0.0005, 'kernel': 'rbf'}",0.9224985540775015,0.9365721997300945,0.918199233716475,0.946168582375479,0.9226120857699804,0.918642760748024,0.9329091960670909,0.9339080459770115,0.9588122605363985,0.9019493177387914,0.9226913437439753,0.9394640447272027,0.9291187739463602,0.9404214559386974,0.9263157894736842,0.9300189096377843,0.01314121791558466,30,0,1.0,3.0,0.0005
0.00720521608988444,0.00015978959183225188,0.002752542495727539,8.342997069311245e-05,0.5,scale,poly,3.0,"{'C': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9209562367457104,0.9296317717370348,0.9197318007662836,0.9434865900383141,0.9296296296296297,0.9197994987468673,0.9342587237324079,0.9390804597701149,0.9521072796934866,0.9079922027290449,0.9253903990746095,0.9331019857335646,0.9329501915708813,0.9411877394636016,0.917738791423002,0.9298028867236369,0.011140309444479827,31,1,0.5,3.0,0.00075
0.008361021677652994,0.00017177085270168654,0.0033580780029296873,6.9278012043453e-05,10.0,0.01,rbf,,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.92789666473877,0.9250048197416618,0.9367816091954023,0.9365900383141762,0.92046783625731,0.9271255060728746,0.9375361480624639,0.9314176245210728,0.9289272030651341,0.9226120857699804,0.9205706574127627,0.9371505687295161,0.9193486590038314,0.9436781609195403,0.9311890838206627,0.9297531110416772,0.007181182748420117,32,0,10.0,3.0,0.01
0.008320188522338868,0.0006582133989627821,0.0033191998799641928,0.00010112566370250046,20.0,0.005,rbf,,"{'C': 20, 'gamma': 0.005, 'kernel': 'rbf'}",0.9261615577405051,0.9244264507422402,0.9371647509578545,0.9365900383141762,0.919103313840156,0.926354347406979,0.939078465394255,0.9289272030651341,0.9335249042145595,0.9263157894736842,0.9186427607480239,0.9385000963948333,0.9218390804597701,0.9425287356321839,0.9263157894736842,0.9296982189238692,0.0073899587916792225,33,0,20.0,3.0,0.005
0.005161635080973307,0.0011367809014649142,0.0019297122955322266,0.00038817883761071883,2.0,scale,poly,3.0,"{'C': 2, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9140158087526508,0.9352226720647774,0.9266283524904214,0.9379310344827587,0.9241715399610136,0.923076923076923,0.9284750337381916,0.9457854406130268,0.9411877394636016,0.916569200779727,0.9265471370734528,0.9261615577405052,0.9379310344827585,0.9436781609195403,0.9163742690058481,0.9295837269763464,0.009851253931449448,34,1,2.0,3.0,0.00075
0.00632475217183431,0.0012466401380500395,0.002998606363932292,0.00039202701800455453,20.0,0.001,rbf,,"{'C': 20, 'gamma': 0.001, 'kernel': 'rbf'}",0.9215346057451321,0.9340659340659342,0.9316091954022989,0.9375478927203066,0.913840155945419,0.9253903990746096,0.9242336610757663,0.9377394636015326,0.9492337164750957,0.9120857699805068,0.9182571814150762,0.9458261037208405,0.9273946360153258,0.9409961685823756,0.9235867446393762,0.929556108563973,0.010857828466762896,35,0,20.0,3.0,0.001
0.006778160730997722,0.0013632646419376592,0.00298612912495931,0.00036014845315403434,20.0,0.002,rbf,,"{'C': 20, 'gamma': 0.002, 'kernel': 'rbf'}",0.9238480817428186,0.9302101407364566,0.9348659003831418,0.9358237547892719,0.9136452241715399,0.9209562367457104,0.9305957200694043,0.9342911877394635,0.9396551724137931,0.9196881091617933,0.9178716020821284,0.9406207827260459,0.9308429118773947,0.942528735632184,0.9261208576998051,0.9294376278647303,0.008528231231309894,36,0,20.0,3.0,0.002
0.00882096290588379,0.0016033469455564331,0.00443112055460612,0.000478483100104079,0.25,0.001,rbf,,"{'C': 0.25, 'gamma': 0.001, 'kernel': 'rbf'}",0.9251976094081358,0.9350298823983035,0.9180076628352491,0.9444444444444445,0.9214424951267057,0.9171004434162328,0.9336803547329863,0.9335249042145594,0.9597701149425288,0.8994152046783626,0.9215346057451321,0.938692886061307,0.9295019157088122,0.9365900383141763,0.9272904483430799,0.929414867358001,0.013369670864143755,37,0,0.25,3.0,0.001
0.007191260655721028,0.0012962386531409791,0.003630256652832031,0.00042142644675725324,0.5,scale,rbf,,"{'C': 0.5, 'gamma': 'scale', 'kernel': 'rbf'}",0.9211490264121842,0.938885675727781,0.925095785440613,0.9358237547892719,0.9255360623781677,0.9271255060728745,0.93734335839599,0.9346743295019158,0.9367816091954023,0.9128654970760235,0.9140158087526509,0.9354154617312512,0.9065134099616857,0.9492337164750959,0.9389863547758285,0.9292963571124491,0.011368121430829731,38,0,0.5,3.0,0.00075
0.009586191177368164,0.0014664265308039325,0.004738378524780274,0.00045860117223032776,0.5,0.0005,rbf,,"{'C': 0.5, 'gamma': 0.0005, 'kernel': 'rbf'}",0.924812030075188,0.9346443030653558,0.917816091954023,0.9450191570881226,0.9210526315789473,0.9167148640832851,0.9332947754000386,0.9331417624521073,0.9595785440613027,0.8992202729044835,0.9215346057451321,0.9377289377289376,0.9296934865900383,0.9360153256704982,0.9265107212475634,0.9291185006430015,0.013392193054343329,39,0,0.5,3.0,0.0005
0.009787416458129883,0.002100109241874336,0.004915062586466471,0.0005666798101150287,0.25,0.0005,rbf,,"{'C': 0.25, 'gamma': 0.0005, 'kernel': 'rbf'}",0.9244264507422403,0.9323308270676691,0.9162835249042145,0.9436781609195402,0.919103313840156,0.9165220744168113,0.9342587237324079,0.9319923371647509,0.9584291187739464,0.8966861598440546,0.9213418160786582,0.9363794100636206,0.9291187739463602,0.9348659003831419,0.9265107212475633,0.9281284875416758,0.013545004871414143,40,0,0.25,3.0,0.0005
0.007773160934448242,0.0016168273817265056,0.0030442237854003905,0.0003997203988939756,20.0,0.01,rbf,,"{'C': 20, 'gamma': 0.01, 'kernel': 'rbf'}",0.9288606130711394,0.9197994987468672,0.9367816091954023,0.9383141762452107,0.9105263157894737,0.9196067090803933,0.9346443030653556,0.9342911877394636,0.928544061302682,0.9245614035087719,0.9176788124156545,0.9290534027376133,0.9203065134099617,0.9406130268199233,0.9372319688109162,0.9280542401292553,0.008695632485406073,41,0,20.0,3.0,0.01
0.007607905069986979,0.0016718576227863315,0.0032369613647460936,0.00040392945940682126,5.0,scale,rbf,,"{'C': 5, 'gamma': 'scale', 'kernel': 'rbf'}",0.9327164064006169,0.9265471370734529,0.9295019157088121,0.9350574712643678,0.9167641325536063,0.9064970117601696,0.9388856757277809,0.939080459770115,0.9268199233716475,0.9105263157894737,0.9211490264121842,0.9267399267399267,0.9101532567049808,0.9448275862068966,0.9440545808966863,0.9272880550920478,0.011869802103048454,42,0,5.0,3.0,0.00075
0.008549165725708009,0.0015025482649982534,0.003994067509969075,0.0004963383653884569,0.25,scale,rbf,,"{'C': 0.25, 'gamma': 'scale', 'kernel': 'rbf'}",0.9209562367457105,0.9383073067283594,0.9197318007662835,0.935249042145594,0.9237816764132554,0.9244264507422403,0.9354154617312511,0.935632183908046,0.939272030651341,0.9052631578947368,0.9095816464237517,0.9292461924040871,0.9049808429118773,0.9455938697318008,0.9382066276803118,0.9270429684585764,0.012477298256061429,43,0,0.25,3.0,0.00075
0.008027362823486327,0.0001951055669167118,0.0026042938232421877,5.677701731364108e-05,5.0,scale,poly,3.0,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9041835357624831,0.9385000963948332,0.9214559386973181,0.9318007662835249,0.9253411306042885,0.9215346057451321,0.9238480817428185,0.9457854406130268,0.9398467432950193,0.9202729044834308,0.9238480817428186,0.9115095430884905,0.9348659003831418,0.9411877394636016,0.9175438596491228,0.9267682911966034,0.011296123367211327,44,1,5.0,3.0,0.00075
0.007268047332763672,0.0015904738944725377,0.002589066823323568,0.00055791772412253,10.0,0.005,poly,3.0,"{'C': 10, 'degree': 3, 'gamma': 0.005, 'kernel': 'poly'}",0.9207634470792366,0.9275110854058223,0.9151340996168583,0.9419540229885057,0.9187134502923977,0.913823019086177,0.9334875650665125,0.9310344827586208,0.9561302681992337,0.8961013645224172,0.9230769230769231,0.9305957200694043,0.9291187739463601,0.9377394636015326,0.9194931773879144,0.9263117908731945,0.013428662393127051,45,1,10.0,3.0,0.005
0.009048382441202799,0.00013913006470548463,0.0031857808430989583,7.719451481304567e-05,5.0,0.005,poly,3.0,"{'C': 5, 'degree': 3, 'gamma': 0.005, 'kernel': 'poly'}",0.9215346057451321,0.9277038750722961,0.914176245210728,0.9425287356321839,0.9185185185185185,0.9140158087526509,0.9329091960670909,0.9302681992337165,0.9563218390804598,0.8962962962962964,0.9226913437439753,0.9313668787352999,0.9289272030651341,0.9365900383141763,0.9206627680311891,0.9263007700999232,0.013393312266760948,46,1,5.0,3.0,0.005
0.009857273101806641,0.000125061906038457,0.00347903569539388,7.601706941947229e-05,2.0,0.005,poly,3.0,"{'C': 2, 'degree': 3, 'gamma': 0.005, 'kernel': 'poly'}",0.9215346057451321,0.9267399267399267,0.9151340996168582,0.9423371647509579,0.9181286549707602,0.914015808752651,0.9336803547329863,0.9300766283524904,0.9565134099616859,0.8962962962962963,0.9223057644110275,0.9311740890688259,0.9298850574712644,0.935823754789272,0.9208576998050683,0.9263002210310134,0.013359469817632006,47,1,2.0,3.0,0.005
0.009628883997599284,0.0018982597060483134,0.0033091227213541668,0.0006563889418799236,10.0,0.002,poly,3.0,"{'C': 10, 'degree': 3, 'gamma': 0.002, 'kernel': 'poly'}",0.9224985540775014,0.9265471370734528,0.9151340996168582,0.9423371647509579,0.917933723196881,0.9144013880855987,0.9332947754000387,0.9291187739463601,0.957088122605364,0.8949317738791424,0.9219201850780798,0.9311740890688259,0.9296934865900381,0.9348659003831417,0.9218323586744639,0.9261847688284469,0.013525996322534194,48,1,10.0,3.0,0.002
0.010974963506062826,0.000696148907865994,0.0037345250447591146,0.000244919558565975,0.5,0.005,poly,3.0,"{'C': 0.5, 'degree': 3, 'gamma': 0.005, 'kernel': 'poly'}",0.9223057644110276,0.9267399267399268,0.9151340996168582,0.9423371647509579,0.917933723196881,0.9144013880855987,0.9332947754000387,0.928735632183908,0.957088122605364,0.8949317738791424,0.9211490264121843,0.9315596684017736,0.9296934865900381,0.9348659003831417,0.9222222222222222,0.9261595116586042,0.013544345781903007,49,1,0.5,3.0,0.005
0.010403760274251302,0.00010887731426707317,0.003551228841145833,8.906276852131571e-05,1.0,0.005,poly,3.0,"{'C': 1, 'degree': 3, 'gamma': 0.005, 'kernel': 'poly'}",0.9223057644110276,0.926354347406979,0.9151340996168582,0.9421455938697318,0.9175438596491229,0.9145941777520724,0.9338731443994602,0.9295019157088122,0.956896551724138,0.8955165692007798,0.9217273954116059,0.9304029304029303,0.9298850574712643,0.9348659003831417,0.9212475633528265,0.9261329913840501,0.013430972813665964,50,1,1.0,3.0,0.005
0.011462052663167318,4.5354848402412044e-05,0.0038874944051106772,5.077175127704701e-05,5.0,0.002,poly,3.0,"{'C': 5, 'degree': 3, 'gamma': 0.002, 'kernel': 'poly'}",0.9224985540775015,0.9259687680740312,0.9160919540229886,0.94272030651341,0.919103313840156,0.9142085984191247,0.9334875650665124,0.928544061302682,0.956896551724138,0.8947368421052632,0.9207634470792365,0.9311740890688259,0.9296934865900384,0.9337164750957854,0.922027290448343,0.9261087535618692,0.013451398713214765,51,1,5.0,3.0,0.002
0.010010623931884765,0.002395097321921467,0.003335444132486979,0.0007511850599631128,2.0,0.002,poly,3.0,"{'C': 2, 'degree': 3, 'gamma': 0.002, 'kernel': 'poly'}",0.9224985540775015,0.9257759784075573,0.9160919540229885,0.9419540229885057,0.9155945419103314,0.9136302294197031,0.9340659340659341,0.9291187739463601,0.9540229885057472,0.8947368421052632,0.9207634470792365,0.9304029304029303,0.9298850574712643,0.9327586206896552,0.9224171539961014,0.9255811352726053,0.01311878872486048,52,1,2.0,3.0,0.002
0.01051190694173177,0.0021964831037545834,0.0034932772318522136,0.0007352437731032081,10.0,0.001,poly,3.0,"{'C': 10, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.9223057644110276,0.9240408714092924,0.9157088122605364,0.9417624521072797,0.9152046783625731,0.9136302294197031,0.9332947754000386,0.9289272030651341,0.9530651340996169,0.8937621832358674,0.9188355504144978,0.9286678234046656,0.9304597701149426,0.9306513409961686,0.9224171539961014,0.9248489161798298,0.013084119621570321,53,1,10.0,3.0,0.001
