mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,kernel_rank,c_rank,degree_rank,gamma_rank,original_rank
0.007349872589111328,0.0007424320089382312,0.0034842491149902344,0.00024039999637887361,10.0,0.0005,rbf,,"{'C': 10, 'gamma': 0.0005, 'kernel': 'rbf'}",0.9230769230769231,0.940427993059572,0.9262452107279694,0.9444444444444444,0.9222222222222222,0.9307885097358782,0.9331019857335646,0.9413793103448276,0.9549808429118773,0.9087719298245613,0.9219201850780798,0.9485251590514748,0.9275862068965517,0.9442528735632184,0.9292397660818714,0.9331309041835357,0.011903186662355266,9,0,10.0,3.0,0.0005,9
0.007181708017985026,0.0012530733251725954,0.003644434611002604,0.0004540332970542993,0.25,0.01,rbf,,"{'C': 0.25, 'gamma': 0.01, 'kernel': 'rbf'}",0.9265471370734528,0.9396568343936765,0.9220306513409962,0.9423371647509579,0.9257309941520467,0.9246192404087141,0.9377289377289378,0.9365900383141762,0.9568965517241379,0.9064327485380117,0.9207634470792365,0.9433198380566802,0.9247126436781609,0.94272030651341,0.9307992202729045,0.9320590502683667,0.011943233879709497,16,0,0.25,3.0,0.01,16
0.00774383544921875,0.00015464795280724947,0.0036529382069905598,6.530846544954732e-05,2.0,0.002,rbf,,"{'C': 2, 'gamma': 0.002, 'kernel': 'rbf'}",0.9238480817428186,0.9421631000578369,0.9256704980842912,0.9450191570881227,0.9265107212475634,0.9286678234046655,0.9365721997300944,0.9404214559386974,0.9576628352490422,0.9085769980506824,0.9226913437439753,0.9479467900520532,0.9273946360153258,0.9444444444444445,0.9306042884990253,0.9338796248899094,0.012070793952556884,3,0,2.0,3.0,0.002,3
0.007028547922770182,0.0010676377649358857,0.0034816741943359377,0.0003183359677901169,5.0,0.0005,rbf,,"{'C': 5, 'gamma': 0.0005, 'kernel': 'rbf'}",0.9236552920763447,0.9410063620589937,0.9231800766283524,0.9446360153256705,0.9249512670565302,0.9267399267399268,0.9338731443994602,0.9388888888888889,0.9591954022988506,0.9085769980506823,0.923076923076923,0.946597262386736,0.9273946360153257,0.94272030651341,0.9284600389863548,0.9328635027001633,0.012206382273944546,12,0,5.0,3.0,0.0005,12
0.007583030064900716,0.0009880120837960273,0.0037059783935546875,0.0003192177205722361,0.5,0.005,rbf,,"{'C': 0.5, 'gamma': 0.005, 'kernel': 'rbf'}",0.924619240408714,0.9415847310584152,0.9239463601532568,0.9448275862068966,0.9261208576998051,0.9259687680740312,0.9371505687295161,0.9383141762452107,0.9593869731800767,0.9085769980506824,0.9219201850780798,0.9467900520532099,0.9279693486590038,0.9438697318007663,0.930214424951267,0.9334173334899287,0.0122809122733123,7,0,0.5,3.0,0.005,7
0.008549165725708009,0.0015025482649982534,0.003994067509969075,0.0004963383653884569,0.25,scale,rbf,,"{'C': 0.25, 'gamma': 'scale', 'kernel': 'rbf'}",0.9209562367457105,0.9383073067283594,0.9197318007662835,0.935249042145594,0.9237816764132554,0.9244264507422403,0.9354154617312511,0.935632183908046,0.939272030651341,0.9052631578947368,0.9095816464237517,0.9292461924040871,0.9049808429118773,0.9455938697318008,0.9382066276803118,0.9270429684585764,0.012477298256061429,43,0,0.25,3.0,0.00075,43
0.008589712778727214,0.0015909868871266284,0.00341184933980306,0.0003552104378262971,10.0,scale,rbf,,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",0.9408135723925197,0.9159437054173897,0.9287356321839081,0.9333333333333333,0.9171539961013645,0.8987854251012146,0.9400424137266242,0.9312260536398468,0.9210727969348659,0.9083820662768031,0.923076923076923,0.9159437054173896,0.9101532567049808,0.9344827586206897,0.9409356725146198,0.9240054207628313,0.01253272059925808,65,0,10.0,3.0,0.00075,65
0.007880385716756184,0.0010507942627200426,0.0037583827972412108,0.0002926959964587278,2.0,0.0005,rbf,,"{'C': 2, 'gamma': 0.0005, 'kernel': 'rbf'}",0.9219201850780798,0.9373433583959899,0.9206896551724137,0.9465517241379311,0.9231968810916179,0.9209562367457105,0.9325236167341431,0.935823754789272,0.9580459770114943,0.9048732943469786,0.923269712743397,0.9417775207248892,0.9279693486590039,0.9411877394636016,0.924561403508772,0.9307126939068863,0.012652774617392726,23,0,2.0,3.0,0.0005,23
0.00778663953145345,0.0014148689008062275,0.003869136174519857,0.00043602926537718507,1.0,0.001,rbf,,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.9219201850780798,0.9385000963948332,0.9204980842911877,0.9465517241379311,0.9245614035087719,0.9201850780798149,0.9329091960670909,0.935823754789272,0.9584291187739464,0.9050682261208578,0.9238480817428186,0.9429342587237325,0.9279693486590039,0.9409961685823756,0.9247563352826511,0.9309967373488245,0.0127610184691647,21,0,1.0,3.0,0.001,21
0.007314443588256836,0.0010946303583490046,0.003631401062011719,0.0003213415503421798,1.0,0.002,rbf,,"{'C': 1, 'gamma': 0.002, 'kernel': 'rbf'}",0.9244264507422402,0.9417775207248892,0.921647509578544,0.9465517241379311,0.9263157894736842,0.9250048197416619,0.9359938307306729,0.9385057471264368,0.960344827586207,0.908187134502924,0.923076923076923,0.9481395797185271,0.9281609195402298,0.943103448275862,0.9282651072124757,0.9333000888112806,0.012776576826462603,8,0,1.0,3.0,0.002,8
0.007256571451822917,0.0012198616472413383,0.0035731951395670575,0.0003640800024909898,2.0,0.001,rbf,,"{'C': 2, 'gamma': 0.001, 'kernel': 'rbf'}",0.9234625024098708,0.940427993059572,0.9220306513409963,0.946360153256705,0.9249512670565302,0.9251976094081357,0.9340659340659341,0.9386973180076628,0.9601532567049809,0.9074074074074074,0.923269712743397,0.9479467900520532,0.9279693486590038,0.942911877394636,0.9276803118908382,0.9328354755638482,0.012821922078893893,13,0,2.0,3.0,0.001,13
0.007258764902750651,0.00010886509674826148,0.0024908701578776043,4.609800192004273e-05,0.5,0.0005,poly,3.0,"{'C': 0.5, 'degree': 3, 'gamma': 0.0005, 'kernel': 'poly'}",0.9223057644110276,0.9240408714092924,0.9157088122605364,0.9417624521072797,0.9152046783625731,0.9136302294197031,0.9331019857335646,0.9289272030651341,0.9530651340996169,0.8937621832358674,0.9188355504144978,0.9286678234046656,0.9304597701149426,0.9306513409961686,0.9224171539961014,0.9248360635353982,0.013075908981297343,54,1,0.5,3.0,0.0005,54
0.010208336512247722,0.00211957352364075,0.003493340810139974,0.0007074895701879293,0.5,0.001,poly,3.0,"{'C': 0.5, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.9223057644110276,0.9240408714092924,0.9157088122605364,0.9417624521072797,0.9152046783625731,0.9136302294197031,0.9331019857335646,0.9289272030651341,0.9530651340996169,0.8937621832358674,0.9188355504144978,0.9286678234046656,0.9304597701149426,0.9306513409961686,0.9224171539961014,0.9248360635353982,0.013075908981297343,54,1,0.5,3.0,0.001,55
0.01204214096069336,0.00025450833301087904,0.003962198893229167,0.00026148014840367305,0.5,0.002,poly,3.0,"{'C': 0.5, 'degree': 3, 'gamma': 0.002, 'kernel': 'poly'}",0.9223057644110276,0.9240408714092924,0.9157088122605364,0.9417624521072797,0.9152046783625731,0.9136302294197031,0.9331019857335646,0.9289272030651341,0.9530651340996169,0.8937621832358674,0.9188355504144978,0.9286678234046656,0.9304597701149426,0.9306513409961686,0.9224171539961014,0.9248360635353982,0.013075908981297343,54,1,0.5,3.0,0.002,56
0.010946051279703776,0.0018242207260675575,0.003691371281941732,0.0005343153413058186,1.0,0.0005,poly,3.0,"{'C': 1, 'degree': 3, 'gamma': 0.0005, 'kernel': 'poly'}",0.9223057644110276,0.9240408714092924,0.9157088122605364,0.9417624521072797,0.9152046783625731,0.9136302294197031,0.9331019857335646,0.9289272030651341,0.9530651340996169,0.8937621832358674,0.9188355504144978,0.9286678234046656,0.9304597701149426,0.9306513409961686,0.9224171539961014,0.9248360635353982,0.013075908981297343,54,1,1.0,3.0,0.0005,57
0.01072696050008138,0.0020744568045719045,0.003501717249552409,0.0005970855078168961,1.0,0.001,poly,3.0,"{'C': 1, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.9223057644110276,0.9240408714092924,0.9157088122605364,0.9417624521072797,0.9152046783625731,0.9136302294197031,0.9331019857335646,0.9289272030651341,0.9530651340996169,0.8937621832358674,0.9188355504144978,0.9286678234046656,0.9304597701149426,0.9306513409961686,0.9224171539961014,0.9248360635353982,0.013075908981297343,54,1,1.0,3.0,0.001,58
0.008182017008463542,0.002032935850776288,0.002728064854939779,0.0006066116392547603,1.0,0.002,poly,3.0,"{'C': 1, 'degree': 3, 'gamma': 0.002, 'kernel': 'poly'}",0.9223057644110276,0.9240408714092924,0.9157088122605364,0.9417624521072797,0.9152046783625731,0.9136302294197031,0.9331019857335646,0.9289272030651341,0.9530651340996169,0.8937621832358674,0.9188355504144978,0.9286678234046656,0.9304597701149426,0.9306513409961686,0.9224171539961014,0.9248360635353982,0.013075908981297343,54,1,1.0,3.0,0.002,59
